location name,latitude,longitude,start year,end time,title,description
Site_761,29.78403442,34.93010148,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q704
Site_640,29.77295129,34.95482486,-1500,-1200,Cairn,https://timna-database.wikibase.cloud/entity/Q640
Site_640,29.77295129,34.95482486,-1200,-1000,Cairn,https://timna-database.wikibase.cloud/entity/Q640
Site_200,29.76786629,34.95638847,-5800,-3600,Shrine,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-1500,-1200,Shrine,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-1200,-1000,Shrine,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-37,324,Shrine,https://timna-database.wikibase.cloud/entity/Q588
Site_087,29.79785179,34.96081381,-37,324,Mining,https://timna-database.wikibase.cloud/entity/Q571
Site_087,29.79785179,34.96081381,638,1099,Mining,https://timna-database.wikibase.cloud/entity/Q571
Site_640,29.77295129,34.95482486,-1500,-1200,Burial,https://timna-database.wikibase.cloud/entity/Q640
Site_640,29.77295129,34.95482486,-1200,-1000,Burial,https://timna-database.wikibase.cloud/entity/Q640
Site_761,29.78403442,34.93010148,-5800,-3600,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-3600,-2000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_640,29.77295129,34.95482486,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q640
Site_640,29.77295129,34.95482486,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q640
Site_200,29.76786629,34.95638847,-5800,-3600,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-1500,-1200,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-1200,-1000,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,29.76786629,34.95638847,-37,324,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_640,29.77295129,34.95482486,-1500,-1200,Tumulus,https://timna-database.wikibase.cloud/entity/Q640
Site_640,29.77295129,34.95482486,-1200,-1000,Tumulus,https://timna-database.wikibase.cloud/entity/Q640
Site_761,29.78403442,34.93010148,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_770,29.76456815,34.9441751,-37,324,Cairn,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Cairn,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,-37,324,Mining_Shaft4,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Mining_Shaft4,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,-37,324,Burial,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Burial,https://timna-database.wikibase.cloud/entity/Q714
Site_761,29.78403442,34.93010148,-5800,-3600,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-3600,-2000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1500,-1200,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,29.78403442,34.93010148,-1200,-1000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_770,29.76456815,34.9441751,-37,324,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,-37,324,Tumulus,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Tumulus,https://timna-database.wikibase.cloud/entity/Q714
Site_025-004,29.800205,34.947736,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q1407
Site_M109,29.765537,34.945606,1917,2026,Mining,https://timna-database.wikibase.cloud/entity/Q1648
Site_770,29.76456815,34.9441751,-37,324,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q714
Site_770,29.76456815,34.9441751,324,638,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q714
Site_035,29.76626441,34.95366269,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q518
Site_247,29.78782311,34.99974496,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q526
Site_247,29.78782311,34.99974496,-37,324,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q526
Site_002,29.78372222,34.94863889,-1500,-1200,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1500,-1200,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_737-002,29.80669444,34.97586111,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,29.80669444,34.97586111,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q536
Site_039-B,29.76343863,34.99382859,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,29.76343863,34.99382859,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_034,29.76906521,34.95115341,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q515
Site_096,29.7440026,34.95022399,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q523
Site_002,29.78372222,34.94863889,-1500,-1200,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_250-B,29.79892374,34.99691937,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,29.79892374,34.99691937,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q527
Site_034,29.76906521,34.95115341,-1200,-1000,Cairn,https://timna-database.wikibase.cloud/entity/Q515
Site_034-C,29.77020025,34.95030265,638,1099,Smelting,https://timna-database.wikibase.cloud/entity/Q517
Site_149,29.79250987,35.00285889,-3600,-2000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q524
Site_034,29.76906521,34.95115341,-1200,-1000,Cultic,https://timna-database.wikibase.cloud/entity/Q515
Site_250-B,29.79892374,34.99691937,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,29.79892374,34.99691937,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q527
Site_034-C,29.77020025,34.95030265,638,1099,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q517
Site_250-B,29.79892374,34.99691937,-5800,-3600,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,29.79892374,34.99691937,-3600,-2000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q527
Site_030,29.77098952,34.94792238,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q513
Site_266,29.78573004,34.99389573,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q530
Site_250-B,29.79892374,34.99691937,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,29.79892374,34.99691937,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q527
Site_039-B,29.76343863,34.99382859,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,29.76343863,34.99382859,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q519
Site_034,29.76906521,34.95115341,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q515
Site_002,29.78372222,34.94863889,-1500,-1200,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_035,29.76626441,34.95366269,-1500,-1200,Cultic,https://timna-database.wikibase.cloud/entity/Q518
Site_149,29.79250987,35.00285889,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q524
Site_039-B,29.76343863,34.99382859,-5800,-3600,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,29.76343863,34.99382859,-3600,-2000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_034,29.76906521,34.95115341,-1200,-1000,Workshop,https://timna-database.wikibase.cloud/entity/Q515
Site_002,29.78372222,34.94863889,-1500,-1200,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_034,29.76906521,34.95115341,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q515
Site_096,29.7440026,34.95022399,-5800,-3600,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q523
Site_149,29.79250987,35.00285889,-3600,-2000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q524
Site_096,29.7440026,34.95022399,-5800,-3600,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q523
Site_250-B,29.79892374,34.99691937,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,29.79892374,34.99691937,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q527
Site_034-C,29.77020025,34.95030265,638,1099,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q517
Site_002,29.78372222,34.94863889,-1500,-1200,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_034,29.76906521,34.95115341,-1200,-1000,Petroglyph,https://timna-database.wikibase.cloud/entity/Q515
Site_030,29.77098952,34.94792238,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q513
Site_030,29.77098952,34.94792238,-1200,-1000,Cultic,https://timna-database.wikibase.cloud/entity/Q513
Site_035,29.76626441,34.95366269,-1500,-1200,Smelting,https://timna-database.wikibase.cloud/entity/Q518
Site_035,29.76626441,34.95366269,-1500,-1200,Workshop,https://timna-database.wikibase.cloud/entity/Q518
Site_247,29.78782311,34.99974496,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q526
Site_247,29.78782311,34.99974496,-37,324,Smelting,https://timna-database.wikibase.cloud/entity/Q526
Site_002,29.78372222,34.94863889,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_034,29.76906521,34.95115341,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q515
Site_002,29.78372222,34.94863889,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_035,29.76626441,34.95366269,-1500,-1200,Burial,https://timna-database.wikibase.cloud/entity/Q518
Site_096,29.7440026,34.95022399,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q523
Site_247,29.78782311,34.99974496,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q526
Site_247,29.78782311,34.99974496,-37,324,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q526
Site_737-002,29.80669444,34.97586111,-1500,-1200,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,29.80669444,34.97586111,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_149,29.79250987,35.00285889,-3600,-2000,Stone_Wall,https://timna-database.wikibase.cloud/entity/Q524
Site_096,29.7440026,34.95022399,-5800,-3600,Mining_Field,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q523
Site_035,29.76626441,34.95366269,-1500,-1200,Unknown,https://timna-database.wikibase.cloud/entity/Q518
Site_002,29.78372222,34.94863889,-1500,-1200,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,-1200,-1000,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_002,29.78372222,34.94863889,638,1099,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_034-C,29.77020025,34.95030265,638,1099,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q517
Site_030,29.77098952,34.94792238,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q513
Site_030,29.77098952,34.94792238,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q513
Site_096,29.7440026,34.95022399,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q523
Site_096,29.7440026,34.95022399,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q523
Site_030,29.77098952,34.94792238,-1200,-1000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q513
Site_016,29.78244434,34.92466619,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q548
Site_016,29.78244434,34.92466619,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q548
Site_019,29.78425074,34.92569533,-5800,-3600,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-3600,-2000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_250-A,29.79825766,34.99787231,-5800,-3600,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q593
Site_250-A,29.79825766,34.99787231,-3600,-2000,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q593
Site_252,29.81033461,34.99637861,-37,324,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q594
Site_737-001,29.80661111,34.97569444,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,29.80661111,34.97569444,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q541
Site_009-018,29.78605713,34.92672452,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,29.78605713,34.92672452,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q550
Site_737-001,29.80661111,34.97569444,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,29.80661111,34.97569444,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_250,29.79803142,34.99741768,-5800,-3600,Workshop,https://timna-database.wikibase.cloud/entity/Q592
Site_250,29.79803142,34.99741768,-3600,-2000,Workshop,https://timna-database.wikibase.cloud/entity/Q592
Site_250,29.79803142,34.99741768,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q592
Site_250,29.79803142,34.99741768,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q592
Site_737-002,29.80669444,34.97586111,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,29.80669444,34.97586111,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_023-N3,29.78921717,34.92798789,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q543
Site_019,29.78425074,34.92569533,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_009-018,29.78605713,34.92672452,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,29.78605713,34.92672452,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q550
Site_016,29.78244434,34.92466619,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q548
Site_016,29.78244434,34.92466619,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q548
Site_009,29.78605277,34.92465616,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q546
Site_009,29.78605277,34.92465616,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q546
Site_019,29.78425074,34.92569533,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,29.78425074,34.92569533,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_F2,29.78250952,34.92994017,-1500,-1200,Smelting,https://timna-database.wikibase.cloud/entity/Q542
Site_F2,29.78250952,34.92994017,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q542
Site_009-018,29.78605713,34.92672452,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,29.78605713,34.92672452,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q550
Site_009-J6,29.78561878,34.92419198,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q547
Site_009-J6,29.78561878,34.92419198,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q547
Site_737-001,29.80661111,34.97569444,-1500,-1200,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,29.80661111,34.97569444,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_021,29.77893646,34.92960866,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q552
Site_021,29.77893646,34.92960866,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q552
Site_250,29.79803142,34.99741768,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q592
Site_250,29.79803142,34.99741768,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q592
Site_252,29.81033461,34.99637861,-37,324,Quarrying,https://timna-database.wikibase.cloud/entity/Q594
Site_737-004,29.80644038,34.97625726,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q537
Site_737-004,29.80644038,34.97625726,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q537
Site_021,29.77893646,34.92960866,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q552
Site_021,29.77893646,34.92960866,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q552
Site_009-J6,29.78561878,34.92419198,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q547
Site_009-J6,29.78561878,34.92419198,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q547
Site_737-004,29.80644038,34.97625726,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q537
Site_737-004,29.80644038,34.97625726,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q537
Site_009,29.78605277,34.92465616,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q546
Site_009,29.78605277,34.92465616,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q546
Site_021,29.77893646,34.92960866,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q552
Site_021,29.77893646,34.92960866,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q552
