location name,latitude,longitude,start year,end time,title,description
Site_761,34.93010148,29.78403442,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q704
Site_640,34.95482486,29.77295129,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q640
Site_640,34.95482486,29.77295129,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q640
Site_200,34.95638847,29.76786629,-5800,-3600,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,34.95638847,29.76786629,-1500,-1200,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,34.95638847,29.76786629,-1200,-1000,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_200,34.95638847,29.76786629,-37,324,Workshop,https://timna-database.wikibase.cloud/entity/Q588
Site_640,34.95482486,29.77295129,-1500,-1200,Tumulus,https://timna-database.wikibase.cloud/entity/Q640
Site_640,34.95482486,29.77295129,-1200,-1000,Tumulus,https://timna-database.wikibase.cloud/entity/Q640
Site_761,34.93010148,29.78403442,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q704
Site_770,34.9441751,29.76456815,-37,324,Cairn,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Cairn,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,-37,324,Mining_Shaft4,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Mining_Shaft4,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,-37,324,Burial,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Burial,https://timna-database.wikibase.cloud/entity/Q714
Site_761,34.93010148,29.78403442,-5800,-3600,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-3600,-2000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-1500,-1200,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_761,34.93010148,29.78403442,-1200,-1000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q704
Site_770,34.9441751,29.76456815,-37,324,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,-37,324,Tumulus,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Tumulus,https://timna-database.wikibase.cloud/entity/Q714
Site_025-004,34.947736,29.800205,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q1407
Site_M109,34.945606,29.765537,1917,2026,Mining,https://timna-database.wikibase.cloud/entity/Q1648
Site_770,34.9441751,29.76456815,-37,324,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q714
Site_770,34.9441751,29.76456815,324,638,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q714
Site_035,34.95366269,29.76626441,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q518
Site_247,34.99974496,29.78782311,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q526
Site_247,34.99974496,29.78782311,-37,324,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q526
Site_002,34.94863889,29.78372222,-1500,-1200,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Shrine,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1500,-1200,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_737-002,34.97586111,29.80669444,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,34.97586111,29.80669444,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q536
Site_039-B,34.99382859,29.76343863,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,34.99382859,29.76343863,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_034,34.95115341,29.76906521,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q515
Site_096,34.95022399,29.7440026,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q523
Site_002,34.94863889,29.78372222,-1500,-1200,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Cairn,https://timna-database.wikibase.cloud/entity/Q507
Site_250-B,34.99691937,29.79892374,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,34.99691937,29.79892374,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q527
Site_034,34.95115341,29.76906521,-1200,-1000,Cairn,https://timna-database.wikibase.cloud/entity/Q515
Site_034-C,34.95030265,29.77020025,638,1099,Smelting,https://timna-database.wikibase.cloud/entity/Q517
Site_149,35.00285889,29.79250987,-3600,-2000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q524
Site_034,34.95115341,29.76906521,-1200,-1000,Cultic,https://timna-database.wikibase.cloud/entity/Q515
Site_250-B,34.99691937,29.79892374,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,34.99691937,29.79892374,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q527
Site_034-C,34.95030265,29.77020025,638,1099,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q517
Site_250-B,34.99691937,29.79892374,-5800,-3600,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,34.99691937,29.79892374,-3600,-2000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q527
Site_030,34.94792238,29.77098952,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q513
Site_266,34.99389573,29.78573004,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q530
Site_250-B,34.99691937,29.79892374,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,34.99691937,29.79892374,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q527
Site_039-B,34.99382859,29.76343863,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,34.99382859,29.76343863,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q519
Site_034,34.95115341,29.76906521,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q515
Site_002,34.94863889,29.78372222,-1500,-1200,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_035,34.95366269,29.76626441,-1500,-1200,Cultic,https://timna-database.wikibase.cloud/entity/Q518
Site_149,35.00285889,29.79250987,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q524
Site_039-B,34.99382859,29.76343863,-5800,-3600,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_039-B,34.99382859,29.76343863,-3600,-2000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q519
Site_034,34.95115341,29.76906521,-1200,-1000,Workshop,https://timna-database.wikibase.cloud/entity/Q515
Site_002,34.94863889,29.78372222,-1500,-1200,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q507
Site_034,34.95115341,29.76906521,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q515
Site_096,34.95022399,29.7440026,-5800,-3600,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q523
Site_149,35.00285889,29.79250987,-3600,-2000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q524
Site_096,34.95022399,29.7440026,-5800,-3600,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Mining_Field_Placer,https://timna-database.wikibase.cloud/entity/Q523
Site_250-B,34.99691937,29.79892374,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q527
Site_250-B,34.99691937,29.79892374,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q527
Site_034-C,34.95030265,29.77020025,638,1099,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q517
Site_002,34.94863889,29.78372222,-1500,-1200,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Slag_Mound,https://timna-database.wikibase.cloud/entity/Q507
Site_034,34.95115341,29.76906521,-1200,-1000,Petroglyph,https://timna-database.wikibase.cloud/entity/Q515
Site_030,34.94792238,29.77098952,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q513
Site_030,34.94792238,29.77098952,-1200,-1000,Cultic,https://timna-database.wikibase.cloud/entity/Q513
Site_035,34.95366269,29.76626441,-1500,-1200,Smelting,https://timna-database.wikibase.cloud/entity/Q518
Site_035,34.95366269,29.76626441,-1500,-1200,Workshop,https://timna-database.wikibase.cloud/entity/Q518
Site_247,34.99974496,29.78782311,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q526
Site_247,34.99974496,29.78782311,-37,324,Smelting,https://timna-database.wikibase.cloud/entity/Q526
Site_002,34.94863889,29.78372222,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q507
Site_034,34.95115341,29.76906521,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q515
Site_002,34.94863889,29.78372222,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q507
Site_035,34.95366269,29.76626441,-1500,-1200,Burial,https://timna-database.wikibase.cloud/entity/Q518
Site_096,34.95022399,29.7440026,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Smelting,https://timna-database.wikibase.cloud/entity/Q523
Site_247,34.99974496,29.78782311,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q526
Site_247,34.99974496,29.78782311,-37,324,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q526
Site_737-002,34.97586111,29.80669444,-1500,-1200,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,34.97586111,29.80669444,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_149,35.00285889,29.79250987,-3600,-2000,Stone_Wall,https://timna-database.wikibase.cloud/entity/Q524
Site_096,34.95022399,29.7440026,-5800,-3600,Mining_Field,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q523
Site_035,34.95366269,29.76626441,-1500,-1200,Unknown,https://timna-database.wikibase.cloud/entity/Q518
Site_002,34.94863889,29.78372222,-1500,-1200,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,-1200,-1000,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_002,34.94863889,29.78372222,638,1099,Tumulus,https://timna-database.wikibase.cloud/entity/Q507
Site_034-C,34.95030265,29.77020025,638,1099,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q517
Site_030,34.94792238,29.77098952,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q513
Site_030,34.94792238,29.77098952,-1200,-1000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q513
Site_096,34.95022399,29.7440026,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q523
Site_096,34.95022399,29.7440026,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q523
Site_030,34.94792238,29.77098952,-1200,-1000,Furnace_Smelting,https://timna-database.wikibase.cloud/entity/Q513
Site_016,34.92466619,29.78244434,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q548
Site_016,34.92466619,29.78244434,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q548
Site_019,34.92569533,29.78425074,-5800,-3600,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-3600,-2000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q551
Site_250-A,34.99787231,29.79825766,-5800,-3600,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q593
Site_250-A,34.99787231,29.79825766,-3600,-2000,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q593
Site_252,34.99637861,29.81033461,-37,324,Mining_Gallery,https://timna-database.wikibase.cloud/entity/Q594
Site_737-001,34.97569444,29.80661111,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,34.97569444,29.80661111,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q541
Site_009-018,34.92672452,29.78605713,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,34.92672452,29.78605713,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q550
Site_737-001,34.97569444,29.80661111,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,34.97569444,29.80661111,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_250,34.99741768,29.79803142,-5800,-3600,Workshop,https://timna-database.wikibase.cloud/entity/Q592
Site_250,34.99741768,29.79803142,-3600,-2000,Workshop,https://timna-database.wikibase.cloud/entity/Q592
Site_250,34.99741768,29.79803142,-5800,-3600,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q592
Site_250,34.99741768,29.79803142,-3600,-2000,Flint_Scatter,https://timna-database.wikibase.cloud/entity/Q592
Site_737-002,34.97586111,29.80669444,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_737-002,34.97586111,29.80669444,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q536
Site_023-N3,34.92798789,29.78921717,-5800,-3600,Smelting,https://timna-database.wikibase.cloud/entity/Q543
Site_019,34.92569533,29.78425074,-5800,-3600,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-3600,-2000,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q551
Site_009-018,34.92672452,29.78605713,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,34.92672452,29.78605713,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q550
Site_016,34.92466619,29.78244434,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q548
Site_016,34.92466619,29.78244434,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q548
Site_009,34.92465616,29.78605277,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q546
Site_009,34.92465616,29.78605277,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q546
Site_019,34.92569533,29.78425074,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_019,34.92569533,29.78425074,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q551
Site_F2,34.92994017,29.78250952,-1500,-1200,Smelting,https://timna-database.wikibase.cloud/entity/Q542
Site_F2,34.92994017,29.78250952,-1200,-1000,Smelting,https://timna-database.wikibase.cloud/entity/Q542
Site_009-018,34.92672452,29.78605713,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q550
Site_009-018,34.92672452,29.78605713,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q550
Site_009-J6,34.92419198,29.78561878,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q547
Site_009-J6,34.92419198,29.78561878,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q547
Site_737-001,34.97569444,29.80661111,-1500,-1200,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_737-001,34.97569444,29.80661111,-1200,-1000,Pottery_Scatter,https://timna-database.wikibase.cloud/entity/Q541
Site_021,34.92960866,29.77893646,-1500,-1200,Mining_Field,https://timna-database.wikibase.cloud/entity/Q552
Site_021,34.92960866,29.77893646,-1200,-1000,Mining_Field,https://timna-database.wikibase.cloud/entity/Q552
Site_250,34.99741768,29.79803142,-5800,-3600,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q592
Site_250,34.99741768,29.79803142,-3600,-2000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q592
Site_252,34.99637861,29.81033461,-37,324,Quarrying,https://timna-database.wikibase.cloud/entity/Q594
Site_737-004,34.97625726,29.80644038,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q537
Site_737-004,34.97625726,29.80644038,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q537
Site_021,34.92960866,29.77893646,-1500,-1200,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q552
Site_021,34.92960866,29.77893646,-1200,-1000,Mining_Shaft,https://timna-database.wikibase.cloud/entity/Q552
Site_009-J6,34.92419198,29.78561878,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q547
Site_009-J6,34.92419198,29.78561878,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q547
Site_737-004,34.97625726,29.80644038,-1500,-1200,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q537
Site_737-004,34.97625726,29.80644038,-1200,-1000,Slag_Scatter,https://timna-database.wikibase.cloud/entity/Q537
Site_009,34.92465616,29.78605277,-1500,-1200,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q546
Site_009,34.92465616,29.78605277,-1200,-1000,Stone_Feature,https://timna-database.wikibase.cloud/entity/Q546
Site_021,34.92960866,29.77893646,-1500,-1200,Mining,https://timna-database.wikibase.cloud/entity/Q552
Site_021,34.92960866,29.77893646,-1200,-1000,Mining,https://timna-database.wikibase.cloud/entity/Q552
